,Country,Year,C_M2,C_cpi,IV_fdi_outflow,IV_lending,C_gdp,IV_trade_balance,C_REER,DV_VA,DV_nfc_ls,DV_hh_ls,IV_gov_exp,IV_gini,DV_VAplus,DV_nfc_lsplus,DV_hh_lsplus,IVlag1_DV_VAplus,IVlag1_DV_nfc_lsplus,IVlag1_DV_hh_lsplus,IV_lendingplus,IV_gov_expplus,IV_trade_balanceplus,IV_fdi_outflowplus,IV_lendingplus_lag1,IV_gov_expplus_lag1,IV_trade_balanceplus_lag1,IV_fdi_outflowplus_lag1,IV_lendingplus_lag2,IV_gov_expplus_lag2,IV_trade_balanceplus_lag2,IV_fdi_outflowplus_lag2,C_REERplus,C_cpiplus,C_gdpplus,C_m2plus
19338,Iceland,1830,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19339,Iceland,1831,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19340,Iceland,1832,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19341,Iceland,1833,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19342,Iceland,1834,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19343,Iceland,1835,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19344,Iceland,1836,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19345,Iceland,1837,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19346,Iceland,1838,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19347,Iceland,1839,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19348,Iceland,1840,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19349,Iceland,1841,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19350,Iceland,1842,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19351,Iceland,1843,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19352,Iceland,1844,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19353,Iceland,1845,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19354,Iceland,1846,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19355,Iceland,1847,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19356,Iceland,1848,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19357,Iceland,1849,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19358,Iceland,1850,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19359,Iceland,1851,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19360,Iceland,1852,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19361,Iceland,1853,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19362,Iceland,1854,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19363,Iceland,1855,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19364,Iceland,1856,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19365,Iceland,1857,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19366,Iceland,1858,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19367,Iceland,1859,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19368,Iceland,1860,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19369,Iceland,1861,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19370,Iceland,1862,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19371,Iceland,1863,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19372,Iceland,1864,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19373,Iceland,1865,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19374,Iceland,1866,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19375,Iceland,1867,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19376,Iceland,1868,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19377,Iceland,1869,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19378,Iceland,1870,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19379,Iceland,1871,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19380,Iceland,1872,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19381,Iceland,1873,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19382,Iceland,1874,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19383,Iceland,1875,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19384,Iceland,1876,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19385,Iceland,1877,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19386,Iceland,1878,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19387,Iceland,1879,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19388,Iceland,1880,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19389,Iceland,1881,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19390,Iceland,1882,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19391,Iceland,1883,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19392,Iceland,1884,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19393,Iceland,1885,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19394,Iceland,1886,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19395,Iceland,1887,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19396,Iceland,1888,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19397,Iceland,1889,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19398,Iceland,1890,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19399,Iceland,1891,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19400,Iceland,1892,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19401,Iceland,1893,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19402,Iceland,1894,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19403,Iceland,1895,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19404,Iceland,1896,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19405,Iceland,1897,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19406,Iceland,1898,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19407,Iceland,1899,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19408,Iceland,1900,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19409,Iceland,1901,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19410,Iceland,1902,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19411,Iceland,1903,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19412,Iceland,1904,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19413,Iceland,1905,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19414,Iceland,1906,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19415,Iceland,1907,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19416,Iceland,1908,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19417,Iceland,1909,,,,,,,,,,,7.98153,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5574372879100407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19418,Iceland,1910,,,,,,,,,,,7.37408,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07610696194839839,0.0,0.0,0.0,-0.5574372879100407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19419,Iceland,1911,,,,,,,,,,,7.22656,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020005207429265814,0.0,0.0,0.0,-0.07610696194839839,0.0,0.0,0.0,-0.5574372879100407,0.0,0.0,0.0,0.0,0.0,0.0
19420,Iceland,1912,,,,,,,,,,,7.68789,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383811938183603,0.0,0.0,0.0,-0.020005207429265814,0.0,0.0,0.0,-0.07610696194839839,0.0,0.0,0.0,0.0,0.0,0.0
19421,Iceland,1913,,,,,,,,,,,6.58338,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14366880899700707,0.0,0.0,0.0,0.06383811938183603,0.0,0.0,0.0,-0.020005207429265814,0.0,0.0,0.0,0.0,0.0,0.0
19422,Iceland,1914,,,,,,,,,,,7.37823,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12073585301167489,0.0,0.0,0.0,-0.14366880899700707,0.0,0.0,0.0,0.06383811938183603,0.0,0.0,0.0,0.0,0.0,0.0
19423,Iceland,1915,,,,,,,,,,,5.84109,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.208334519254618,0.0,0.0,0.0,0.12073585301167489,0.0,0.0,0.0,-0.14366880899700707,0.0,0.0,0.0,0.0,0.0,0.0
19424,Iceland,1916,,,,,,,,,,,6.64764,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1380821045387075,0.0,0.0,0.0,-0.208334519254618,0.0,0.0,0.0,0.12073585301167489,0.0,0.0,0.0,0.0,0.0,0.0
19425,Iceland,1917,,,,,,,,,,,15.1535,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2795307808485417,0.0,0.0,0.0,0.1380821045387075,0.0,0.0,0.0,-0.208334519254618,0.0,0.0,0.0,0.0,0.0,0.0
19426,Iceland,1918,,,,,,,,,,,10.7942,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28767611442900975,0.0,0.0,0.0,1.2795307808485417,0.0,0.0,0.0,0.1380821045387075,0.0,0.0,0.0,0.0,0.0,0.0
19427,Iceland,1919,,,,,,,,,,,7.81524,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2759778399510848,0.0,0.0,0.0,-0.28767611442900975,0.0,0.0,0.0,1.2795307808485417,0.0,0.0,0.0,0.0,0.0,0.0
19428,Iceland,1920,,,,,,,,,,,13.9762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7883263981656354,0.0,0.0,0.0,-0.2759778399510848,0.0,0.0,0.0,-0.28767611442900975,0.0,0.0,0.0,0.0,0.0,0.0
19429,Iceland,1921,,,,,,,,,,,12.0027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1412043330805226,0.0,0.0,0.0,0.7883263981656354,0.0,0.0,0.0,-0.2759778399510848,0.0,0.0,0.0,0.0,0.0,0.0
19430,Iceland,1922,,,,,,,,,,,11.0301,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08103176785223343,0.0,0.0,0.0,-0.1412043330805226,0.0,0.0,0.0,0.7883263981656354,0.0,0.0,0.0,0.0,0.0,0.0
19431,Iceland,1923,,,,,,,,,,,10.5147,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04672668425490245,0.0,0.0,0.0,-0.08103176785223343,0.0,0.0,0.0,-0.1412043330805226,0.0,0.0,0.0,0.0,0.0,0.0
19432,Iceland,1924,,,,,,,,,,,7.84715,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2536972048655691,0.0,0.0,0.0,-0.04672668425490245,0.0,0.0,0.0,-0.08103176785223343,0.0,0.0,0.0,0.0,0.0,0.0
19433,Iceland,1925,,,,,,,,,,,8.12807,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035798984344634466,0.0,0.0,0.0,-0.2536972048655691,0.0,0.0,0.0,-0.04672668425490245,0.0,0.0,0.0,0.0,0.0,0.0
19434,Iceland,1926,,,,,,,,,,,10.3415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27231925906149934,0.0,0.0,0.0,0.035798984344634466,0.0,0.0,0.0,-0.2536972048655691,0.0,0.0,0.0,0.0,0.0,0.0
19435,Iceland,1927,,,,,,,,,,,9.65636,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06625151090267378,0.0,0.0,0.0,0.27231925906149934,0.0,0.0,0.0,0.035798984344634466,0.0,0.0,0.0,0.0,0.0,0.0
19436,Iceland,1928,,,,,,,,,,,8.86591,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08185796718432203,0.0,0.0,0.0,-0.06625151090267378,0.0,0.0,0.0,0.27231925906149934,0.0,0.0,0.0,0.0,0.0,0.0
19437,Iceland,1929,,,,,,,,,,,9.75238,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999863522187796,0.0,0.0,0.0,-0.08185796718432203,0.0,0.0,0.0,-0.06625151090267378,0.0,0.0,0.0,0.0,0.0,0.0
19438,Iceland,1930,,,,,,,,,,,13.0393,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3370377282263406,0.0,0.0,0.0,0.0999863522187796,0.0,0.0,0.0,-0.08185796718432203,0.0,0.0,0.0,0.0,0.0,0.0
19439,Iceland,1931,,,,,,,,,,,12.7327,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023513532168138007,0.0,0.0,0.0,0.3370377282263406,0.0,0.0,0.0,0.0999863522187796,0.0,0.0,0.0,0.0,0.0,0.0
19440,Iceland,1932,,,,,,,,,,,12.3167,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032671782104345404,0.0,0.0,0.0,-0.023513532168138007,0.0,0.0,0.0,0.3370377282263406,0.0,0.0,0.0,0.0,0.0,0.0
19441,Iceland,1933,,,,,,,,,,,11.8923,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03445728157704586,0.0,0.0,0.0,-0.032671782104345404,0.0,0.0,0.0,-0.023513532168138007,0.0,0.0,0.0,0.0,0.0,0.0
19442,Iceland,1934,,,,,,,,,,,13.3032,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11863979213440623,0.0,0.0,0.0,-0.03445728157704586,0.0,0.0,0.0,-0.032671782104345404,0.0,0.0,0.0,0.0,0.0,0.0
19443,Iceland,1935,,,,,,,,,,,12.5256,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058452101749954855,0.0,0.0,0.0,0.11863979213440623,0.0,0.0,0.0,-0.03445728157704586,0.0,0.0,0.0,0.0,0.0,0.0
19444,Iceland,1936,,,,,,,,,,,12.3255,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015975282621191855,0.0,0.0,0.0,-0.058452101749954855,0.0,0.0,0.0,0.11863979213440623,0.0,0.0,0.0,0.0,0.0,0.0
19445,Iceland,1937,,,,,,,,,,,11.935,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031682284694332874,0.0,0.0,0.0,-0.015975282621191855,0.0,0.0,0.0,-0.058452101749954855,0.0,0.0,0.0,0.0,0.0,0.0
19446,Iceland,1938,,,,,,,,,,,11.8739,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005119396732299886,0.0,0.0,0.0,-0.031682284694332874,0.0,0.0,0.0,-0.015975282621191855,0.0,0.0,0.0,0.0,0.0,0.0
19447,Iceland,1939,,,,,,,,,,,11.2712,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05075838603997007,0.0,0.0,0.0,-0.005119396732299886,0.0,0.0,0.0,-0.031682284694332874,0.0,0.0,0.0,0.0,0.0,0.0
19448,Iceland,1940,,,,,,,,,,,9.19451,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18424746255944358,0.0,0.0,0.0,-0.05075838603997007,0.0,0.0,0.0,-0.005119396732299886,0.0,0.0,0.0,0.0,0.0,0.0
19449,Iceland,1941,,,,,,,,,,,10.3713,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12798833216778283,0.0,0.0,0.0,-0.18424746255944358,0.0,0.0,0.0,-0.05075838603997007,0.0,0.0,0.0,0.0,0.0,0.0
19450,Iceland,1942,,,,,,,,,,,11.4272,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10180980204988765,0.0,0.0,0.0,0.12798833216778283,0.0,0.0,0.0,-0.18424746255944358,0.0,0.0,0.0,0.0,0.0,0.0
19451,Iceland,1943,,,,,,,,,,,11.3218,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009223606832819864,0.0,0.0,0.0,0.10180980204988765,0.0,0.0,0.0,0.12798833216778283,0.0,0.0,0.0,0.0,0.0,0.0
19452,Iceland,1944,,,,,,,,,,,13.7423,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213791093289053,0.0,0.0,0.0,-0.009223606832819864,0.0,0.0,0.0,0.10180980204988765,0.0,0.0,0.0,0.0,0.0,0.0
19453,Iceland,1945,,,,,,,,,,,14.9962,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09124382381406315,0.0,0.0,0.0,0.213791093289053,0.0,0.0,0.0,-0.009223606832819864,0.0,0.0,0.0,0.0,0.0,0.0
