,Country,Year,DV_VA,DV_domestic_credit,DV_nonfinance,DV_nonfinanceplus,DV_nfc_ls,DV_hh_ls,DV_pvd_ls,IV_lending,IV_gov_exp,IV_trade_balance,IV_fdi_outflow,C_M2,C_m2plus,C_NFL,C_REER,C_cpi,C_cpiplus,C_fdi_inflow,C_gdp,C_gdpplus,DV_VAplus,DV_domestic_creditplus,DV_pvd_lsplus,DV_nfc_lsplus,DV_hh_lsplus,IVlag1_DV_VAplus,IVlag1_DV_nonfinanceplus,IVlag1_DV_domestic_dreditplus,IVlag1_DV_pvd_lsplus,IVlag1_DV_nfc_lsplus,IVlag1_DV_hh_lsplus,IV_lendingplus,IV_gov_expplus,IV_trade_balanceplus,IV_fdi_outflowplus,IV_lendingplus_lag1,IV_gov_expplus_lag1,IV_trade_balanceplus_lag1,IV_fdi_outflowplus_lag1,IV_lendingplus_lag2,IV_gov_expplus_lag2,IV_trade_balanceplus_lag2,IV_fdi_outflowplus_lag2,C_NFLplus,C_REERplus
10,Australia,1960,,42.0986449525112,,,,,53.950061362958294,,21.825125399999997,,,44.6153846153846,,,,3.728814,0.5855870451914272,,188565.6286,0.024861030402709705,,,0.05175193993982896,,,,,,-0.09174961320431896,,,,0.9545355172660839,,,,-0.06438314843985649,,,,-0.006277997035852856,,,,
11,Australia,1961,,40.567901426986396,,,,,55.5586651536791,,23.34178642,,,44.1822429906542,-1.2368691605564262,,,2.287582,-0.4885948561088666,,191008.8322,0.0129567812444904,,-0.03636087401985355,0.029816533106397314,,,,,,0.05175193993982896,,,,0.06949151458254632,,,,0.9545355172660839,,,,-0.06438314843985649,,,,
12,Australia,1962,,42.945996328196,,,,,53.76087658111071,,22.70216757,,,47.10674473595321,-1.0045980667120906,,,-0.3194888,,,202880.0637,0.062150170561589224,,0.05862011140728285,-0.03235838311801742,,,,,-0.03636087401985355,0.029816533106397314,,,,-0.027402309253072077,,,,0.06949151458254632,,,,0.9545355172660839,,,,
13,Australia,1963,,42.8692683821079,,,,,53.846657375921005,,22.96449955,,,48.126431993334705,-1.134302749477393,,,0.6410256999999999,,,217038.0411,0.06978496133033296,,-0.0017866146474224687,0.0015955988865039572,,,,,0.05862011140728285,-0.03235838311801742,,,,0.011555371494423206,,,,-0.027402309253072077,,,,0.06949151458254632,,,,
14,Australia,1964,,43.5944033317311,,,,,54.354241642779996,,23.50248326,,,48.6026674207079,-1.171520113678865,,,2.8662419999999997,1.4976874933441737,,230024.0341,0.05983279674928843,,0.016915029740182108,0.009426476806450257,,,,,-0.0017866146474224687,0.0015955988865039572,,,,0.023426755232730523,,,,0.011555371494423206,,,,-0.027402309253072077,,,,
15,Australia,1965,,43.7455741587504,,,,,57.9350969627462,,25.8323058,,,46.8293104192754,-1.3336519107452984,,,3.4055730000000004,0.17241144329926095,,235504.4013,0.023825193838733716,,0.003467665926494501,0.06587996100653637,,,,,0.016915029740182108,0.009426476806450257,,,,0.09913090945437397,,,,0.023426755232730523,,,,0.011555371494423206,,,,
16,Australia,1966,,45.131339723550205,,,,,59.9563380473416,,25.62864096,,,47.997371447346794,-1.1241056584251097,,,3.2934129999999997,-0.03348879429949746,,250347.6056,0.06302729043731037,,0.03167784607811819,0.0348880245405494,,,,,0.003467665926494501,0.06587996100653637,,,,-0.007884113852507979,,,,0.09913090945437397,,,,0.023426755232730523,,,,
17,Australia,1967,,44.9364191536563,,,,,61.886441381315095,,26.37193031,,,46.9342716085771,-1.2806707344973556,,,3.4782610000000003,0.054608043162243984,,263104.7067,0.05095755187841888,,-0.0043189626341225695,0.03219181485782996,,,,,0.03167784607811819,0.0348880245405494,,,,0.02900229283168354,,,,-0.007884113852507979,,,,0.09913090945437397,,,,
18,Australia,1968,,45.0736094888247,,,,,63.939727547552394,,25.28369987,,,46.748037165289496,-1.2172876686684035,,,2.521008,-0.3218736347000724,,281639.1549,0.07044514114729838,,0.0030529877046785447,0.03317828785122612,,,,,-0.0043189626341225695,0.03219181485782996,,,,-0.0412647245464377,,,,0.02900229283168354,,,,-0.007884113852507979,,,,
19,Australia,1969,,45.288462912952994,,,,,62.9913603191034,,24.70626543,,,45.661346541918896,-1.284625152699108,,,3.278688,0.26278452083005366,,301838.1397,0.07171937725481348,,0.00476672329030059,-0.014832206279635551,,,,,0.0030529877046785447,0.03317828785122612,,,,-0.022838209714913904,,,,-0.0412647245464377,,,,0.02900229283168354,,,,
20,Australia,1970,,41.761611535608296,,,,,62.0047766048431,-1.5304857,25.3162673,,2.1640753261120302,42.5985726303221,-1.4570424412366152,,,3.4391529999999997,0.04778187776301189,2.1640753261120302,313923.05199999997,0.040037724563275257,,-0.077875272210574,-0.015662206836976278,,,,,0.00476672329030059,-0.014832206279635551,,,,0.024690169047536292,,,,-0.022838209714913904,,,,-0.0412647245464377,,,,
21,Australia,1971,,39.998037785031,,,,,61.3818978347309,-1.4971675,26.05185635,,2.55851721708524,42.3314481321625,-1.225096814263567,,,6.138107,0.5792911682962777,2.55851721708524,326205.7094,0.03912633150623179,,-0.0422295425327055,-0.010045657838295474,,,,,-0.077875272210574,-0.015662206836976278,,,-0.02176969049759825,0.029055983699461052,,0.18226809677732558,,0.024690169047536292,,,,-0.022838209714913904,,,,
22,Australia,1972,,42.0913530096381,,,,,62.2923166824619,-1.963898,27.02365877,,2.0282271421388702,45.91358690765221,-0.9554962737457028,,102.97628,6.024096,-0.018748961808410448,2.0282271421388702,334731.2079,0.0261353442147938,,0.05233544795016187,0.014832041364740478,,,,,-0.0422295425327055,-0.010045657838295474,,,0.31174234011892454,0.03730261701677162,,-0.2072646106913818,-0.02176969049759825,0.029055983699461052,,0.18226809677732558,,0.024690169047536292,,,,
23,Australia,1973,,45.285733333079,,,,,66.75749205205521,-0.82791346,26.59158013,,0.21186897583902697,49.803807264759705,-0.9552156328140692,,116.97105,9.090909,0.41150747656412895,0.21186897583902697,348466.8942,0.041034973661922436,,0.07589160468919709,0.07168099706990771,,,,,0.05233544795016187,0.014832041364740478,,,-0.5784335744524409,-0.01598890230510408,,-0.8955398182791301,0.31174234011892454,0.03730261701677162,,-0.2072646106913818,-0.02176969049759825,0.029055983699461052,,0.18226809677732558,,0.13590285063705942
24,Australia,1974,,43.322166019963,,,,,71.91285141270221,-3.4500203999999997,30.91218353,,1.4946654251441003,44.871416246349895,-1.6046316058029535,,123.08631000000001,15.416670000000002,0.5281744883167967,1.4946654251441003,353170.7674,0.013498766391565109,,-0.0433595123363435,0.07722518030825709,,,,,0.07589160468919709,0.07168099706990771,,,3.1671268395612264,0.16248013013433504,,6.054668665976427,-0.5784335744524409,-0.01598890230510408,,-0.8955398182791301,0.31174234011892454,0.03730261701677162,,-0.2072646106913818,,0.05228011546446765
25,Australia,1975,,45.578835875300896,,,,,71.2157147425266,-4.3011269,33.03219606,,0.46210364962341705,45.820708845105294,-1.1358287841278976,,116.30703999999999,15.16245,-0.01662741485101939,0.46210364962341705,362309.7831,0.02587704460162521,,0.052090420739766774,-0.009694187568433321,,,,,-0.0433595123363435,0.07722518030825709,,,0.24669607750725198,0.06858177870038018,,-0.6908313781468078,3.1671268395612264,0.16248013013433504,,6.054668665976427,-0.5784335744524409,-0.01598890230510408,,-0.8955398182791301,,-0.055077368067984356
26,Australia,1976,,45.7640651223648,,,,,70.51990356482571,-4.1769886,33.28926274,,0.9981905421500521,43.96316409159721,-1.3491504780130605,,119.78258999999998,13.32288,-0.1293391186983961,0.9981905421500521,375343.5826,0.03597418592586732,,0.00406393106595937,-0.009770472433177524,,,,,0.052090420739766774,-0.009694187568433321,,,-0.028861808285638002,0.007782306678401296,,1.1601009707746504,0.24669607750725198,0.06858177870038018,,-0.6908313781468078,3.1671268395612264,0.16248013013433504,,6.054668665976427,,0.029882541933833107
