,Country,Year,C_M2,C_cpi,DV_domestic_credit,C_fdi_inflow,IV_fdi_outflow,IV_lending,C_gdp,C_NFL,DV_nonfinance,IV_trade_balance,C_REER,DV_VA,DV_pvd_ls,DV_hh_ls,DV_nfc_ls,IV_gov_exp,DV_VAplus,DV_domestic_creditplus,DV_nonfinanceplus,DV_nfc_lsplus,DV_pvd_lsplus,DV_hh_lsplus,IVlag1_DV_VAplus,IVlag1_DV_domestic_dreditplus,IVlag1_DV_nonfinanceplus,IVlag1_DV_nfc_lsplus,IVlag1_DV_pvd_lsplus,IVlag1_DV_hh_lsplus,IV_lendingplus,IV_gov_expplus,IV_trade_balanceplus,IV_fdi_outflowplus,IV_lendingplus_lag1,IV_gov_expplus_lag1,IV_trade_balanceplus_lag1,IV_fdi_outflowplus_lag1,IV_lendingplus_lag2,IV_gov_expplus_lag2,IV_trade_balanceplus_lag2,IV_fdi_outflowplus_lag2,C_NFLplus,C_REERplus,C_cpiplus,C_gdpplus,C_m2plus
10,Australia,1960,44.6153846153846,3.728814,42.0986449525112,,,,188565.6286,,,,,,53.950061362958294,,,21.825125399999997,,,,,0.05175193993982896,,,,,,-0.09174961320431896,,,0.9545355172660839,,,,-0.06438314843985649,,,,-0.006277997035852856,,,,,0.7960450358239506,0.024861030402709705,
11,Australia,1961,44.1822429906542,2.287582,40.567901426986396,,,,191008.8322,,,,,,55.5586651536791,,,23.34178642,,-0.03636087401985355,,,0.029816533106397314,,,,,,0.05175193993982896,,,0.06949151458254632,,,,0.9545355172660839,,,,-0.06438314843985649,,,,,-0.3865121725031069,0.0129567812444904,-0.009708346761198583
12,Australia,1962,47.10674473595321,-0.3194888,42.945996328196,,,,202880.0637,,,,,,53.76087658111071,,,22.70216757,,0.05862011140728285,,,-0.03235838311801742,,,-0.03636087401985355,,,0.029816533106397314,,,-0.027402309253072077,,,,0.06949151458254632,,,,0.9545355172660839,,,,,-1.1396622285015356,0.062150170561589224,0.06619178989888819
13,Australia,1963,48.126431993334705,0.6410256999999999,42.8692683821079,,,,217038.0411,,,,,,53.846657375921005,,,22.96449955,,-0.0017866146474224687,,,0.0015955988865039572,,,0.05862011140728285,,,-0.03235838311801742,,,0.011555371494423206,,,,-0.027402309253072077,,,,0.06949151458254632,,,,,-3.0064105533589904,0.06978496133033296,0.021646311225645976
14,Australia,1964,48.6026674207079,2.8662419999999997,43.5944033317311,,,,230024.0341,,,,,,54.354241642779996,,,23.50248326,,0.016915029740182108,,,0.009426476806450257,,,-0.0017866146474224687,,,0.0015955988865039572,,,0.023426755232730523,,,,0.011555371494423206,,,,-0.027402309253072077,,,,,3.4713371086369857,0.05983279674928843,0.009895506640491325
15,Australia,1965,46.8293104192754,3.4055730000000004,43.7455741587504,,,,235504.4013,,,,,,57.9350969627462,,,25.8323058,,0.003467665926494501,,,0.06587996100653637,,,0.016915029740182108,,,0.009426476806450257,,,0.09913090945437397,,,,0.023426755232730523,,,,0.011555371494423206,,,,,0.18816659584222162,0.023825193838733716,-0.03648682460331254
16,Australia,1966,47.997371447346794,3.2934129999999997,45.131339723550205,,,,250347.6056,,,,,,59.9563380473416,,,25.62864096,,0.03167784607811819,,,0.0348880245405494,,,0.003467665926494501,,,0.06587996100653637,,,-0.007884113852507979,,,,0.09913090945437397,,,,0.023426755232730523,,,,,-0.03293425218017665,0.06302729043731037,0.02494294743214076
17,Australia,1967,46.9342716085771,3.4782610000000003,44.9364191536563,,,,263104.7067,,,,,,61.886441381315095,,,26.37193031,,-0.0043189626341225695,,,0.03219181485782996,,,0.03167784607811819,,,0.0348880245405494,,,0.02900229283168354,,,,-0.007884113852507979,,,,0.09913090945437397,,,,,0.05612657750485606,0.05095755187841888,-0.0221491262273793
18,Australia,1968,46.748037165289496,2.521008,45.0736094888247,,,,281639.1549,,,,,,63.939727547552394,,,25.28369987,,0.0030529877046785447,,,0.03317828785122612,,,-0.0043189626341225695,,,0.03219181485782996,,,-0.0412647245464377,,,,0.02900229283168354,,,,-0.007884113852507979,,,,,-0.2752102271796165,0.07044514114729838,-0.003967984095732069
19,Australia,1969,45.661346541918896,3.278688,45.288462912952994,,,,301838.1397,,,,,,62.9913603191034,,,24.70626543,,0.00476672329030059,,,-0.014832206279635551,,,0.0030529877046785447,,,0.03317828785122612,,,-0.022838209714913904,,,,-0.0412647245464377,,,,0.02900229283168354,,,,,0.3005464480874316,0.07171937725481348,-0.023245695204877403
20,Australia,1970,42.5985726303221,3.4391529999999997,41.761611535608296,2.1640753261120302,2.1640753261120302,-1.5304857,313923.05199999997,,,,,,62.0047766048431,,,25.3162673,,-0.077875272210574,,,-0.015662206836976278,,,0.00476672329030059,,,-0.014832206279635551,,,0.024690169047536292,,,,-0.022838209714913904,,,,-0.0412647245464377,,,,,0.0489418328306932,0.040037724563275257,-0.06707585613545253
21,Australia,1971,42.3314481321625,6.138107,39.998037785031,2.55851721708524,2.55851721708524,-1.4971675,326205.7094,,,,,,61.3818978347309,,,26.05185635,,-0.0422295425327055,,,-0.010045657838295474,,,-0.077875272210574,,,-0.015662206836976278,,-0.02176969049759825,0.029055983699461052,,0.18226809677732558,,0.024690169047536292,,,,-0.022838209714913904,,,,,0.7847728786709984,0.03912633150623179,-0.0062707382352398255
